Full_ID,Gene,ENSG_ID
RP11-98D18.1_ENSG00000227045,RP11-98D18.1,ENSG00000227045
AC012065.4_ENSG00000227047,AC012065.4,ENSG00000227047
RP11-460I13.2_ENSG00000227050,RP11-460I13.2,ENSG00000227050
C14orf132_ENSG00000227051,C14orf132,ENSG00000227051
RP11-395B7.4_ENSG00000227053,RP11-395B7.4,ENSG00000227053
WDR46_ENSG00000227057,WDR46,ENSG00000227057
ANHX_ENSG00000227059,ANHX,ENSG00000227059
LINC00629_ENSG00000227060,LINC00629,ENSG00000227060
AC079779.7_ENSG00000227061,AC079779.7,ENSG00000227061
RP3-340N1.2_ENSG00000227066,RP3-340N1.2,ENSG00000227066
RP11-12A16.3_ENSG00000227068,RP11-12A16.3,ENSG00000227068
RP11-191G24.1_ENSG00000227070,RP11-191G24.1,ENSG00000227070
FOCAD-AS1_ENSG00000227071,FOCAD-AS1,ENSG00000227071
AC004448.2_ENSG00000227078,AC004448.2,ENSG00000227078
CH17-437K3.1_ENSG00000227082,CH17-437K3.1,ENSG00000227082
L29074.3_ENSG00000227083,L29074.3,ENSG00000227083
AC084149.2_ENSG00000227088,AC084149.2,ENSG00000227088
RP1-135L22.1_ENSG00000227089,RP1-135L22.1,ENSG00000227089
RP5-1028L10.1_ENSG00000227091,RP5-1028L10.1,ENSG00000227091
AC073636.1_ENSG00000227098,AC073636.1,ENSG00000227098
RP11-433J20.2_ENSG00000227101,RP11-433J20.2,ENSG00000227101
AC096574.5_ENSG00000227107,AC096574.5,ENSG00000227107
LMCD1-AS1_ENSG00000227110,LMCD1-AS1,ENSG00000227110
RP11-267C16.1_ENSG00000227115,RP11-267C16.1,ENSG00000227115
RP3-471C18.1_ENSG00000227116,RP3-471C18.1,ENSG00000227116
HORMAD2-AS1_ENSG00000227117,HORMAD2-AS1,ENSG00000227117
RP11-319F12.2_ENSG00000227121,RP11-319F12.2,ENSG00000227121
ZNF717_ENSG00000227124,ZNF717,ENSG00000227124
GCSAML-AS1_ENSG00000227135,GCSAML-AS1,ENSG00000227135
RP11-533N14.3_ENSG00000227139,RP11-533N14.3,ENSG00000227139
LINC01153_ENSG00000227143,LINC01153,ENSG00000227143
IL21-AS1_ENSG00000227145,IL21-AS1,ENSG00000227145
PRR20D_ENSG00000227151,PRR20D,ENSG00000227151
RP11-165F24.3_ENSG00000227155,RP11-165F24.3,ENSG00000227155
AC068535.2_ENSG00000227157,AC068535.2,ENSG00000227157
WDR11-AS1_ENSG00000227165,WDR11-AS1,ENSG00000227165
RP11-570H19.2_ENSG00000227167,RP11-570H19.2,ENSG00000227167
AF178030.2_ENSG00000227170,AF178030.2,ENSG00000227170
AC011290.4_ENSG00000227172,AC011290.4,ENSG00000227172
RP11-77G23.5_ENSG00000227186,RP11-77G23.5,ENSG00000227186
MGAT3-AS1_ENSG00000227188,MGAT3-AS1,ENSG00000227188
AC092535.3_ENSG00000227189,AC092535.3,ENSG00000227189
TRGC2_ENSG00000227191,TRGC2,ENSG00000227191
RP1-45I4.3_ENSG00000227192,RP1-45I4.3,ENSG00000227192
RP11-439A17.4_ENSG00000227193,RP11-439A17.4,ENSG00000227193
IGHD4-23_ENSG00000227196,IGHD4-23,ENSG00000227196
AC009518.8_ENSG00000227197,AC009518.8,ENSG00000227197
ST7-AS1_ENSG00000227199,ST7-AS1,ENSG00000227199
AC079145.4_ENSG00000227210,AC079145.4,ENSG00000227210
SPATA13-AS1_ENSG00000227213,SPATA13-AS1,ENSG00000227213
HCG15_ENSG00000227214,HCG15,ENSG00000227214
RP11-445L13__B.3_ENSG00000227215,RP11-445L13__B.3,ENSG00000227215
RP11-367J7.3_ENSG00000227217,RP11-367J7.3,ENSG00000227217
RP11-203J24.8_ENSG00000227218,RP11-203J24.8,ENSG00000227218
AC017101.10_ENSG00000227227,AC017101.10,ENSG00000227227
RP11-261C10.5_ENSG00000227230,RP11-261C10.5,ENSG00000227230
SPANXB1_ENSG00000227234,SPANXB1,ENSG00000227234
AL672294.1_ENSG00000227237,AL672294.1,ENSG00000227237
RP11-563D10.1_ENSG00000227240,RP11-563D10.1,ENSG00000227240
LINC00845_ENSG00000227244,LINC00845,ENSG00000227244
RP11-136C24.2_ENSG00000227245,RP11-136C24.2,ENSG00000227245
AC105760.2_ENSG00000227252,AC105760.2,ENSG00000227252
RP11-166N17.1_ENSG00000227253,RP11-166N17.1,ENSG00000227253
MIS18A-AS1_ENSG00000227256,MIS18A-AS1,ENSG00000227256
SMIM2-AS1_ENSG00000227258,SMIM2-AS1,ENSG00000227258
AC116035.1_ENSG00000227260,AC116035.1,ENSG00000227260
KLLN_ENSG00000227268,KLLN,ENSG00000227268
RP11-96L7.2_ENSG00000227269,RP11-96L7.2,ENSG00000227269
AC005358.3_ENSG00000227274,AC005358.3,ENSG00000227274
AC015933.2_ENSG00000227279,AC015933.2,ENSG00000227279
RP11-164D18.2_ENSG00000227282,RP11-164D18.2,ENSG00000227282
LINC01364_ENSG00000227290,LINC01364,ENSG00000227290
AC009229.5_ENSG00000227292,AC009229.5,ENSG00000227292
AC016994.2_ENSG00000227294,AC016994.2,ENSG00000227294
RP4-718J7.4_ENSG00000227297,RP4-718J7.4,ENSG00000227297
RP11-384P7.5_ENSG00000227301,RP11-384P7.5,ENSG00000227301
GS1-256O22.5_ENSG00000227303,GS1-256O22.5,ENSG00000227303
AP006285.6_ENSG00000227306,AP006285.6,ENSG00000227306
RP11-95I16.2_ENSG00000227307,RP11-95I16.2,ENSG00000227307
AC009502.4_ENSG00000227308,AC009502.4,ENSG00000227308
RP11-309N24.1_ENSG00000227313,RP11-309N24.1,ENSG00000227313
AP000998.2_ENSG00000227330,AP000998.2,ENSG00000227330
LINC00434_ENSG00000227336,LINC00434,ENSG00000227336
RP11-195B3.1_ENSG00000227338,RP11-195B3.1,ENSG00000227338
PARG_ENSG00000227345,PARG,ENSG00000227345
ARHGEF7-AS1_ENSG00000227352,ARHGEF7-AS1,ENSG00000227352
RBM26-AS1_ENSG00000227354,RBM26-AS1,ENSG00000227354
RP11-162D16.2_ENSG00000227355,RP11-162D16.2,ENSG00000227355
LINC00866_ENSG00000227356,LINC00866,ENSG00000227356
AC017074.2_ENSG00000227359,AC017074.2,ENSG00000227359
RP11-518I13.1_ENSG00000227360,RP11-518I13.1,ENSG00000227360
AC008060.5_ENSG00000227365,AC008060.5,ENSG00000227365
TP73-AS1_ENSG00000227372,TP73-AS1,ENSG00000227372
RP11-160H22.5_ENSG00000227373,RP11-160H22.5,ENSG00000227373
RP11-109A6.3_ENSG00000227374,RP11-109A6.3,ENSG00000227374
DLG1-AS1_ENSG00000227375,DLG1-AS1,ENSG00000227375
RP11-112J3.16_ENSG00000227388,RP11-112J3.16,ENSG00000227388
HPN-AS1_ENSG00000227392,HPN-AS1,ENSG00000227392
KIF9-AS1_ENSG00000227398,KIF9-AS1,ENSG00000227398
AC009299.3_ENSG00000227403,AC009299.3,ENSG00000227403
AC008746.3_ENSG00000227407,AC008746.3,ENSG00000227407
ZMYM4-AS1_ENSG00000227409,ZMYM4-AS1,ENSG00000227409
PCGEM1_ENSG00000227418,PCGEM1,ENSG00000227418
RP11-476B1.1_ENSG00000227421,RP11-476B1.1,ENSG00000227421
CSE1L-AS1_ENSG00000227431,CSE1L-AS1,ENSG00000227431
AC053503.11_ENSG00000227432,AC053503.11,ENSG00000227432
AP001471.1_ENSG00000227438,AP001471.1,ENSG00000227438
RP11-300M24.1_ENSG00000227455,RP11-300M24.1,ENSG00000227455
LINC00310_ENSG00000227456,LINC00310,ENSG00000227456
RP11-158D2.2_ENSG00000227463,RP11-158D2.2,ENSG00000227463
RP11-397C12.1_ENSG00000227466,RP11-397C12.1,ENSG00000227466
LINC01537_ENSG00000227467,LINC01537,ENSG00000227467
AKR1B15_ENSG00000227471,AKR1B15,ENSG00000227471
RP11-810B23.1_ENSG00000227475,RP11-810B23.1,ENSG00000227475
STK4-AS1_ENSG00000227477,STK4-AS1,ENSG00000227477
AC124861.1_ENSG00000227479,AC124861.1,ENSG00000227479
CCDC148-AS1_ENSG00000227480,CCDC148-AS1,ENSG00000227480
RP11-89N17.2_ENSG00000227481,RP11-89N17.2,ENSG00000227481
RP11-18B16.2_ENSG00000227482,RP11-18B16.2,ENSG00000227482
XX-C283C717.1_ENSG00000227484,XX-C283C717.1,ENSG00000227484
RP13-188A5.1_ENSG00000227486,RP13-188A5.1,ENSG00000227486
NCAM1-AS1_ENSG00000227487,NCAM1-AS1,ENSG00000227487
RP11-316M21.6_ENSG00000227492,RP11-316M21.6,ENSG00000227492
AC109333.10_ENSG00000227495,AC109333.10,ENSG00000227495
RP11-145A3.1_ENSG00000227496,RP11-145A3.1,ENSG00000227496
SCAMP4_ENSG00000227500,SCAMP4,ENSG00000227500
LINC01268_ENSG00000227502,LINC01268,ENSG00000227502
LTB_ENSG00000227507,LTB,ENSG00000227507
LINC01624_ENSG00000227508,LINC01624,ENSG00000227508
RP11-413M3.4_ENSG00000227512,RP11-413M3.4,ENSG00000227512
RP5-973N23.4_ENSG00000227516,RP5-973N23.4,ENSG00000227516
LINC01483_ENSG00000227517,LINC01483,ENSG00000227517
XXyac-YRM2039.3_ENSG00000227518,XXyac-YRM2039.3,ENSG00000227518
CTA-342B11.1_ENSG00000227519,CTA-342B11.1,ENSG00000227519
DIAPH3-AS1_ENSG00000227528,DIAPH3-AS1,ENSG00000227528
RP11-202G18.1_ENSG00000227531,RP11-202G18.1,ENSG00000227531
SLC2A1-AS1_ENSG00000227533,SLC2A1-AS1,ENSG00000227533
RP11-152N13.5_ENSG00000227540,RP11-152N13.5,ENSG00000227540
AC092614.2_ENSG00000227542,AC092614.2,ENSG00000227542
AC018647.3_ENSG00000227544,AC018647.3,ENSG00000227544
TRBV7-5_ENSG00000227550,TRBV7-5,ENSG00000227550
USP17L12_ENSG00000227551,USP17L12,ENSG00000227551
RP11-444D13.1_ENSG00000227554,RP11-444D13.1,ENSG00000227554
MIR4290HG_ENSG00000227555,MIR4290HG,ENSG00000227555
RP11-796I2.1_ENSG00000227562,RP11-796I2.1,ENSG00000227562
LINC00376_ENSG00000227564,LINC00376,ENSG00000227564
RP13-1039J1.3_ENSG00000227574,RP13-1039J1.3,ENSG00000227574
RP1-35C21.2_ENSG00000227579,RP1-35C21.2,ENSG00000227579
CNTN4-AS2_ENSG00000227588,CNTN4-AS2,ENSG00000227588
RP5-1092A11.5_ENSG00000227589,RP5-1092A11.5,ENSG00000227589
RP1-28O10.1_ENSG00000227591,RP1-28O10.1,ENSG00000227591
RP1-167A14.2_ENSG00000227598,RP1-167A14.2,ENSG00000227598
RP4-753D4.2_ENSG00000227599,RP4-753D4.2,ENSG00000227599
RP11-165J3.6_ENSG00000227603,RP11-165J3.6,ENSG00000227603
AC005392.13_ENSG00000227606,AC005392.13,ENSG00000227606
FRMPD3-AS1_ENSG00000227610,FRMPD3-AS1,ENSG00000227610
LINC01074_ENSG00000227611,LINC01074,ENSG00000227611
RP11-492E3.2_ENSG00000227619,RP11-492E3.2,ENSG00000227619
RP1-101K10.6_ENSG00000227627,RP1-101K10.6,ENSG00000227627
LINC01132_ENSG00000227630,LINC01132,ENSG00000227630
RP11-431K24.3_ENSG00000227634,RP11-431K24.3,ENSG00000227634
SOX21-AS1_ENSG00000227640,SOX21-AS1,ENSG00000227640
CLYBL-AS2_ENSG00000227659,CLYBL-AS2,ENSG00000227659
UST-AS1_ENSG00000227660,UST-AS1,ENSG00000227660
RP11-243J18.2_ENSG00000227673,RP11-243J18.2,ENSG00000227673
LINC00355_ENSG00000227674,LINC00355,ENSG00000227674
LINC01068_ENSG00000227676,LINC01068,ENSG00000227676
RP11-73O6.3_ENSG00000227678,RP11-73O6.3,ENSG00000227678
AC108051.2_ENSG00000227680,AC108051.2,ENSG00000227680
RP11-307P5.1_ENSG00000227681,RP11-307P5.1,ENSG00000227681
AC087499.10_ENSG00000227685,AC087499.10,ENSG00000227685
RP4-681L3.2_ENSG00000227687,RP4-681L3.2,ENSG00000227687
DNMBP-AS1_ENSG00000227695,DNMBP-AS1,ENSG00000227695
LINC00111_ENSG00000227702,LINC00111,ENSG00000227702
RP1-266L20.4_ENSG00000227704,RP1-266L20.4,ENSG00000227704
RP11-15M15.2_ENSG00000227705,RP11-15M15.2,ENSG00000227705
RP11-301G19.1_ENSG00000227706,RP11-301G19.1,ENSG00000227706
AC079150.3_ENSG00000227708,AC079150.3,ENSG00000227708
RP11-418J17.3_ENSG00000227712,RP11-418J17.3,ENSG00000227712
AC116609.1_ENSG00000227713,AC116609.1,ENSG00000227713
AP000459.7_ENSG00000227716,AP000459.7,ENSG00000227716
AC016730.1_ENSG00000227718,AC016730.1,ENSG00000227718
AC006042.6_ENSG00000227719,AC006042.6,ENSG00000227719
CTA-31J9.2_ENSG00000227723,CTA-31J9.2,ENSG00000227723
RD3L_ENSG00000227729,RD3L,ENSG00000227729
RP4-565E6.1_ENSG00000227733,RP4-565E6.1,ENSG00000227733
RP11-49L2.1_ENSG00000227734,RP11-49L2.1,ENSG00000227734
RP11-318C24.2_ENSG00000227740,RP11-318C24.2,ENSG00000227740
RP11-536C5.7_ENSG00000227741,RP11-536C5.7,ENSG00000227741
RP4-745K6.1_ENSG00000227743,RP4-745K6.1,ENSG00000227743
FLJ43879_ENSG00000227744,FLJ43879,ENSG00000227744
RP11-497D6.3_ENSG00000227748,RP11-497D6.3,ENSG00000227748
AP000282.2_ENSG00000227757,AP000282.2,ENSG00000227757
RP11-354K1.1_ENSG00000227764,RP11-354K1.1,ENSG00000227764
AC072062.3_ENSG00000227769,AC072062.3,ENSG00000227769
CTC-529I10.2_ENSG00000227782,CTC-529I10.2,ENSG00000227782
RP11-239H6.2_ENSG00000227803,RP11-239H6.2,ENSG00000227803
RP11-171A24.2_ENSG00000227809,RP11-171A24.2,ENSG00000227809
FAM212B-AS1_ENSG00000227811,FAM212B-AS1,ENSG00000227811
RP11-227F8.2_ENSG00000227818,RP11-227F8.2,ENSG00000227818
RP1-213J1P__B.1_ENSG00000227838,RP1-213J1P__B.1,ENSG00000227838
SUCLA2-AS1_ENSG00000227848,SUCLA2-AS1,ENSG00000227848
RP11-381K7.1_ENSG00000227851,RP11-381K7.1,ENSG00000227851
RP4-533D7.5_ENSG00000227857,RP4-533D7.5,ENSG00000227857
AC002383.2_ENSG00000227863,AC002383.2,ENSG00000227863
C1orf234_ENSG00000227868,C1orf234,ENSG00000227868
RP11-807H17.1_ENSG00000227869,RP11-807H17.1,ENSG00000227869
MRLN_ENSG00000227877,MRLN,ENSG00000227877
RP11-46E17.6_ENSG00000227880,RP11-46E17.6,ENSG00000227880
RP11-79N23.1_ENSG00000227885,RP11-79N23.1,ENSG00000227885
FAM66A_ENSG00000227888,FAM66A,ENSG00000227888
LINC00352_ENSG00000227893,LINC00352,ENSG00000227893
RP11-77P6.2_ENSG00000227896,RP11-77P6.2,ENSG00000227896
SNAP25-AS1_ENSG00000227906,SNAP25-AS1,ENSG00000227906
FLJ31104_ENSG00000227908,FLJ31104,ENSG00000227908
RP11-141M1.1_ENSG00000227911,RP11-141M1.1,ENSG00000227911
RP11-130C19.3_ENSG00000227914,RP11-130C19.3,ENSG00000227914
RP11-143M1.3_ENSG00000227917,RP11-143M1.3,ENSG00000227917
RP1-153P14.5_ENSG00000227920,RP1-153P14.5,ENSG00000227920
RP11-191N8.2_ENSG00000227925,RP11-191N8.2,ENSG00000227925
SRGAP3-AS3_ENSG00000227929,SRGAP3-AS3,ENSG00000227929
AC009508.1_ENSG00000227930,AC009508.1,ENSG00000227930
RP11-331F9.4_ENSG00000227933,RP11-331F9.4,ENSG00000227933
AC104695.4_ENSG00000227938,AC104695.4,ENSG00000227938
RP11-103C16.2_ENSG00000227945,RP11-103C16.2,ENSG00000227945
AC007383.3_ENSG00000227946,AC007383.3,ENSG00000227946
RP11-543D5.1_ENSG00000227947,RP11-543D5.1,ENSG00000227947
TARID_ENSG00000227954,TARID,ENSG00000227954
RP11-399H11.3_ENSG00000227958,RP11-399H11.3,ENSG00000227958
RP11-276H7.2_ENSG00000227959,RP11-276H7.2,ENSG00000227959
RP5-1074L1.1_ENSG00000227963,RP5-1074L1.1,ENSG00000227963
LINC01429_ENSG00000227964,LINC01429,ENSG00000227964
AC012668.3_ENSG00000227981,AC012668.3,ENSG00000227981
AC020743.2_ENSG00000228005,AC020743.2,ENSG00000228005
CTD-2330K9.3_ENSG00000228008,CTD-2330K9.3,ENSG00000228008
AC073343.13_ENSG00000228010,AC073343.13,ENSG00000228010
RP11-350G8.5_ENSG00000228013,RP11-350G8.5,ENSG00000228013
RAPGEF4-AS1_ENSG00000228016,RAPGEF4-AS1,ENSG00000228016
HCG20_ENSG00000228022,HCG20,ENSG00000228022
RP1-251M9.3_ENSG00000228027,RP1-251M9.3,ENSG00000228027
AC069257.8_ENSG00000228028,AC069257.8,ENSG00000228028
AC078842.3_ENSG00000228031,AC078842.3,ENSG00000228031
AC010967.2_ENSG00000228033,AC010967.2,ENSG00000228033
RP4-663N10.1_ENSG00000228035,RP4-663N10.1,ENSG00000228035
RP3-395M20.9_ENSG00000228037,RP3-395M20.9,ENSG00000228037
AC097721.2_ENSG00000228043,AC097721.2,ENSG00000228043
RP4-781K5.4_ENSG00000228044,RP4-781K5.4,ENSG00000228044
POLR2J2_ENSG00000228049,POLR2J2,ENSG00000228049
